"SecurityId","OrderId","ClientOrderId","DateTime","Price","Volume","Side"
"1","218","223","2021-04-14 11:57:08.724","37","29","Buy"
"1","219","224","2021-04-14 11:57:12.695","0","22","Sell"
"1","220","225","2021-04-14 11:57:12.830","0","226","Buy"
"1","221","-207","2021-04-14 11:57:13.339","43","0","Sell"
"1","222","-144","2021-04-14 11:57:15.005","47","0","Sell"
"1","223","228","2021-04-14 11:57:15.085","44","45","Sell"
"1","224","-228","2021-04-14 11:57:15.964","44","0","Sell"
"1","225","-215","2021-04-14 11:57:16.407","36","0","Buy"
"1","226","231","2021-04-14 11:57:17.384","44","88","Sell"
"1","227","232","2021-04-14 11:57:20.897","43","21","Sell"
"1","228","-223","2021-04-14 11:57:21.291","37","0","Buy"
"1","229","234","2021-04-14 11:57:22.977","34","21","Buy"
"1","230","-234","2021-04-14 11:57:23.314","34","0","Buy"
"1","231","-221","2021-04-14 11:57:24.885","35","0","Buy"
"1","232","-153","2021-04-14 11:57:31.699","45","0","Sell"
"1","233","-232","2021-04-14 11:57:32.589","43","0","Sell"
"1","234","239","2021-04-14 11:57:33.756","43","64","Buy"
"1","235","240","2021-04-14 11:57:34.561","44","21","Sell"
"1","236","241","2021-04-14 11:57:35.691","43","27","Buy"
"1","237","243","2021-04-14 11:57:38.675","43","28","Buy"
"1","238","244","2021-04-14 11:57:41.169","43","24","Buy"
"1","239","245","2021-04-14 11:57:41.898","44","54","Sell"
"1","240","-240","2021-04-14 11:57:42.941","44","0","Sell"
"1","241","247","2021-04-14 11:57:43.364","42","72","Buy"
"1","242","248","2021-04-14 11:57:45.513","42","174","Buy"
"1","243","249","2021-04-14 11:57:45.526","45","28","Sell"
"1","244","250","2021-04-14 11:57:45.611","0","78","Buy"
"1","245","251","2021-04-14 11:57:46.842","0","54","Buy"
"1","246","252","2021-04-14 11:57:56.985","44","22","Sell"
"1","247","-248","2021-04-14 11:57:58.156","42","0","Buy"
"1","248","254","2021-04-14 11:57:58.270","44","24","Sell"
"1","249","-254","2021-04-14 11:57:59.597","44","0","Sell"
"1","250","-252","2021-04-14 11:58:00.640","44","0","Sell"
"1","251","257","2021-04-14 11:58:02.445","44","33","Sell"
"1","252","258","2021-04-14 11:58:02.635","0","46","Sell"
"1","253","259","2021-04-14 11:58:07.519","43","59","Buy"
"1","254","260","2021-04-14 11:58:10.858","45","21","Sell"
"1","255","261","2021-04-14 11:58:42.228","42","23","Buy"
"1","256","262","2021-04-14 11:58:43.253","43","67","Buy"
"1","257","-243","2021-04-14 11:58:43.368","43","0","Buy"
"1","258","-247","2021-04-14 11:58:43.471","42","0","Buy"
"1","259","265","2021-04-14 11:58:44.257","42","30","Buy"
