"SecurityId","OrderId","ClientOrderId","DateTime","Price","Volume","Side"
"1","426","431","2021-04-04 13:21:05.905","46","52","Sell"
"1","427","432","2021-04-04 13:21:07.430","46","53","Sell"
"1","428","433","2021-04-04 13:21:07.475","44","47","Buy"
"1","429","-397","2021-04-04 13:21:08.181","45","0","Sell"
"1","430","435","2021-04-04 13:21:08.573","0","173","Buy"
"1","431","436","2021-04-04 13:21:09.071","43","26","Buy"
"1","432","437","2021-04-04 13:21:09.717","44","30","Buy"
"1","433","438","2021-04-04 13:21:10.804","45","23","Sell"
"1","434","-417","2021-04-04 13:21:11.170","45","0","Sell"
"1","435","-416","2021-04-04 13:21:11.417","44","0","Buy"
"1","436","-421","2021-04-04 13:21:12.795","44","0","Buy"
"1","437","-376","2021-04-04 13:21:14.398","42","0","Buy"
"1","438","443","2021-04-04 13:21:14.754","44","54","Buy"
"1","439","-438","2021-04-04 13:21:14.902","45","0","Sell"
"1","440","445","2021-04-04 13:21:24.875","0","64","Sell"
"1","441","446","2021-04-04 13:21:35.360","45","34","Sell"
"1","442","447","2021-04-04 13:21:42.459","0","22","Buy"
